productionvolume,productioncost,supplierquality,deliverydelay,defectrate,qualityscore,maintenancehours,downtimepercentage,inventoryturnover,stockoutrate,workerproductivity,safetyincidents,energyconsumption,energyefficiency,additiveprocesstime,additivematerialcost,defectstatus,productionvolume30dd,productionvolume7dd,maintenancehoursperday,maintenancehourspermonth,prod_vol_permant_hour_perday,mant_hour_perprod_vol_perday,QScore_per_SupQuality,QScore_per_ProdCost,QScore_per_InvTurnOver,QScore_per_WorkerProd,QScore_per_EnergyEff,QScore_per_AddPrcssTime,QScore_per_AddMatCost
840,5413.050798041983,87.04962093886702,1,2.3369982016470443,65.06107656196303,21,4.727673929870362,5.188807643527235,0.0849682788599918,94.22428303376056,5,2667.439280703936,0.3289396729753056,3.646010783893799,283.49643889187666,1,25200,5880,3.0,90.0,280.0,0.0035714285714285713,0.747402181195642,0.012019299095714569,12.538733564949803,0.6904916064858955,197.79029988531468,17.844455328922617,0.22949521629362274
573,12581.826768656749,82.52220283357249,1,1.7322913359466665,61.95366493282976,15,1.868054725368412,6.636299424254357,0.0963559476896878,85.21680453005014,4,3006.8341219124595,0.2284292800094915,7.928053710133621,208.75724995519823,1,17190,4011,2.142857142857143,64.28571428571428,267.40000000000003,0.0037397157816005983,0.7507514681567027,0.004924059603742582,9.335574086124176,0.727012298507191,271.21595327120724,7.814486026203471,0.2967737165829007
216,19460.26110676553,82.59714026835762,4,1.0909546239394283,95.11766255998424,21,4.914401458444764,4.53356332370317,0.0685040509022406,87.90088121392,4,4078.787003895474,0.3816163949754616,2.6244543887552148,377.4179166651851,1,6480,1512,3.0,90.0,72.0,0.013888888888888888,1.1515854211289582,0.004887789636435852,20.980772908293442,1.0821013537793907,249.24941331752902,36.24283316468639,0.2520221175518941
929,10763.100694787005,93.5239149271308,2,4.186240250433034,63.19324266251493,17,0.1792207616228036,7.673386025276716,0.032763046169318,96.79633167608029,9,3545.6623413552547,0.3618936835862857,3.1896286913465257,367.2851229,1,27870,6503,2.4285714285714284,72.85714285714285,382.5294117647059,0.002614178071659234,0.675690733346139,0.005871286021984531,8.235379069207726,0.6528474950268272,174.61825262127815,19.8121000209079,0.17205500229237555
890,5584.940188623674,97.17200213964996,1,4.982653589558863,65.93356722878852,15,3.3037527745664907,3.989567525336038,0.0308606934271133,92.66765341211422,8,4365.682767765334,0.2588004131096231,3.3011436358664263,442.59804324941206,1,26700,6230,2.142857142857143,64.28571428571428,415.33333333333337,0.002407704654895666,0.6785243257006542,0.011805599523356199,16.526494866943,0.7115057390691322,254.76608184879626,19.972947106096893,0.14896940516213208
226,5464.336863790153,99.25465167722278,2,1.9829396008574691,60.88533102232472,22,1.3307390213220438,8.585567975521698,0.0071277407876467,83.32836096489447,9,2945.733834351575,0.2104128411162386,9.56457468920962,451.5476940746016,1,6780,1582,3.142857142857143,94.28571428571428,71.9090909090909,0.01390644753476612,0.6134254666504144,0.011142309220682574,7.091590352078605,0.730667570048272,289.36128945043697,6.365712329165371,0.1348369880331305
492,10819.801399203045,92.56694235098888,0,2.217294698794717,85.13345461194615,21,0.6473154829765981,4.178827305067689,0.0427772102006099,86.51077608160637,5,4888.710749972888,0.3456417499281196,7.568406269479666,324.7277812196952,1,14760,3444,3.0,90.0,164.0,0.006097560975609756,0.9196960864186595,0.007868301040924544,20.372570675199782,0.9840791918412456,246.3054727319564,11.248531273387778,0.2621686826183466
740,7400.374046947911,83.68202646721915,3,3.281168861046307,83.29482252633395,23,2.8876746247192333,9.941609298324098,0.091538941562188,95.82181824861804,3,4187.249446345231,0.4772606596844031,2.203253133239381,230.22902642708695,1,22200,5180,3.2857142857142856,98.57142857142857,225.21739130434784,0.00444015444015444,0.9953729139071832,0.011255488168288832,8.37840434348746,0.8692678144576456,174.52689811352582,37.805380266891035,0.36179114258085626
157,5350.281444922789,82.11300690897862,4,3.732986636309936,99.47614665741024,5,1.531751540925972,4.531699794621141,0.047806242659398,83.44188246646762,3,2605.4615532530606,0.1530572096106406,1.835612903115161,311.83218017525803,1,4710,1099,0.7142857142857143,21.42857142857143,219.79999999999998,0.004549590536851684,1.211454194676837,0.018592694175333387,21.951177519632374,1.192160863549384,649.9278727899573,54.19233351900741,0.31900539130214844
733,16343.204209252652,96.25701943073516,3,2.264132906616161,95.47729585268688,9,3.334126719055755,9.03060910924158,0.0910994910126781,93.8210130544156,3,2525.087291780992,0.4196466473382242,8.585333682260606,243.70205068114515,0,21990,5131,1.2857142857142858,38.57142857142858,570.1111111111111,0.0017540440459949329,0.9918995665702142,0.00584201816426137,10.572630782455091,1.0176536443633437,227.51830965001056,11.120976701227848,0.3917787954013052
612,11877.84513322836,91.5751295272,4,4.572182826418168,76.43372709923639,1,2.699905260572101,5.178847632848458,0.0817141933228239,91.27073072463146,5,4717.964768176871,0.3171967091232363,8.220468907402854,210.94243361184456,1,18360,4284,0.14285714285714285,4.285714285714286,4284.0,0.0002334267040149393,0.8346559540113317,0.0064349826287440366,14.758829090555128,0.8374396314393594,240.9663306738173,9.297976546131673,0.36234400917115706
850,9338.671579589818,92.3657004202744,0,3.0200179515301326,74.8634336365014,6,1.9629470045432973,3.9684387362474425,0.0984187113289946,82.9494981280229,0,3737.662543258869,0.3102238780695436,7.0389512020751965,320.6301511108667,1,25500,5950,0.8571428571428571,25.71428571428571,991.6666666666667,0.0010084033613445378,0.8105111886324068,0.008016497100092862,18.86470690669961,0.9025182228463685,241.32066848741763,10.635594918520027,0.2334884394905684
901,18501.24774524721,95.6292417750942,3,2.526755343826689,71.8740813711994,20,0.9091108065744896,3.809306003682842,0.0947695281892063,93.77757848061871,8,3485.7345381025543,0.4846736590303917,2.764905871569545,363.17366966522775,1,27030,6307,2.857142857142857,85.71428571428572,315.34999999999997,0.0031710797526557795,0.7515910409520613,0.0038848234649289074,18.868025121035547,0.7664314064801089,148.29376433410113,25.995127758327218,0.1979055404469511
195,6742.084403007884,94.06554455464904,0,3.410027389219573,66.09627680151526,16,3.006250987360884,8.801530254799026,0.0706483269052989,82.8469794131034,1,4031.3225497352432,0.3423499190274227,5.322551850003441,336.2285147641577,1,5850,1365,2.2857142857142856,68.57142857142857,85.3125,0.011721611721611722,0.7026619270046904,0.009803537430060554,7.5096346757970105,0.7978115468994542,193.06643036249955,12.418155550983037,0.19658141382766858
737,19338.78243432979,96.68916505712193,4,4.78761731712128,65.52334626408036,2,4.146153147377759,4.470023890503014,0.0871217286875974,87.96871158219362,1,3243.335312446846,0.4322071310994072,6.424533509115465,481.7678085453278,1,22110,5159,0.2857142857142857,8.571428571428571,2579.5,0.0003876720294630742,0.6776699977228114,0.003388183640132624,14.658388382060076,0.7448483112414188,151.60172414880876,10.198926688001922,0.1360060699404649
217,9709.500760660292,81.12427810919758,1,4.075485324897675,65.29134832038422,19,3.0000223425464063,4.708504071677976,0.0748077701632375,86.17119849049041,4,1636.6670923429067,0.3057908995502786,9.389237741563164,219.45444742158597,1,6510,1519,2.7142857142857144,81.42857142857143,79.94736842105263,0.01250822909809085,0.8048311780660606,0.006724480478432353,13.866686176001595,0.7576933994667553,213.5163224818236,6.953849728541884,0.29751663312138477
659,18326.055084630218,94.9504127349301,3,0.6800590874080595,64.56459028747115,11,3.0526127788684287,3.5759444467115244,0.0703394514642217,93.80019905373916,3,2276.8618483137243,0.1999413469020357,2.524813661776695,248.9366740218697,1,19770,4613,1.5714285714285714,47.14285714285714,419.3636363636364,0.002384565358768697,0.679982197315076,0.003523103580629335,18.055255401645127,0.6883203973850992,322.9176520407535,25.572021913901345,0.25936150445152567
700,14044.143147191922,97.0170551464419,0,1.9953945983298185,69.62048169622147,1,2.5591868207388413,9.690597744929734,0.0715559577897802,95.64724713213305,2,3231.7794548358797,0.3777961085832438,5.639021264315023,367.0571292894215,1,21000,4900,0.14285714285714285,4.285714285714286,4900.0,0.0002040816326530612,0.7176107498947808,0.004957260899903448,7.184333054444237,0.7278879819723763,184.2805685778557,12.346199532318725,0.18967205958102043
587,17400.610396122313,85.72270084916629,5,2.6174510822805024,72.26674521252465,6,1.9412005866414583,3.9579515247906407,0.0721043675357962,83.36633163911827,4,1072.671283708668,0.4692707617776016,2.4197647499048083,340.1434510014428,1,17610,4109,0.8571428571428571,25.71428571428571,684.8333333333334,0.0014602092966658554,0.843029261755085,0.004153115526833998,18.258623118520195,0.8668576845309417,153.99797110473625,29.86519462909259,0.21245961078997258
336,19760.197448156963,92.80894547986506,3,1.9153290749409737,98.46315884155663,16,2.287290208167731,3.979548951852896,0.0379419011861548,96.23993485197884,6,2749.4028198529118,0.4364920382440302,4.99464406516737,100.74535413494542,1,10080,2352,2.2857142857142856,68.57142857142857,147.0,0.006802721088435374,1.0609231505913217,0.004982903591924397,24.74229115732117,1.0231008467846243,225.57836160692742,19.713748879172062,0.9773468929363051
984,9326.081567281186,86.28324127673945,3,3.6508440237370543,83.13893004007542,18,4.94770878560041,9.551183122037568,0.0423562416052584,80.14428111989116,9,4023.2115171037462,0.1793454424960338,2.801214771678306,224.91418741069648,1,29520,6888,2.5714285714285716,77.14285714285715,382.66666666666663,0.002613240418118467,0.9635582624141442,0.008914668978636518,8.704568740625222,1.0373657218997878,463.5686799898137,29.679598608665046,0.3696473352668614
996,19417.03228111389,99.15942132964908,3,4.218211174381615,99.50383098053123,11,3.7483425105264505,9.207190839961465,0.0294071159173044,90.60117094685066,1,1656.9360180650892,0.2267556476248601,8.525675874836901,201.504740987455,1,29880,6972,1.5714285714285714,47.14285714285714,633.8181818181819,0.0015777395295467585,1.0034732922627412,0.005124564327851189,10.807186764138766,1.0982620858057468,438.8152269757282,11.671078333415387,0.4938039199123658
371,10842.228423536304,80.66847144871008,2,3.791052928333722,74.89867791302693,8,2.1527973198999724,3.991287065439282,0.0148260575671329,90.33577779749348,5,1258.235800627623,0.3067522695894711,3.2926264987376164,435.9659546584063,1,11130,2597,1.1428571428571428,34.285714285714285,324.625,0.0030804774740084712,0.928475234102438,0.006908052015435952,18.765545220131532,0.8291142196276647,244.16666260779226,22.747395716381092,0.17179937358116074
288,10782.678571053835,91.5958568766591,0,4.951999790727239,78.30506530357763,13,2.2864819997726022,8.917804556143913,0.0458443400334192,92.4764286150364,3,4344.1165629107945,0.3286413180944261,4.753942446196218,446.4994923539716,1,8640,2016,1.8571428571428572,55.714285714285715,155.07692307692307,0.006448412698412699,0.8548974590523396,0.007262116253171828,8.780755937247967,0.8467570220466479,238.2690824075834,16.471605659894355,0.17537548562653166
803,10105.806563817585,83.3300709409903,0,1.726464415518631,72.98314636661117,1,2.4981600387487117,3.998585704688935,0.0899949289272282,84.7940106066935,1,3469.095473853448,0.1775256457834113,4.670088872429217,213.5572564124633,1,24090,5621,0.14285714285714285,4.285714285714286,5621.0,0.0001779042874933286,0.8758320440923872,0.007221902171363246,18.252240106052398,0.8607111026406621,411.1132565919724,15.62778532920036,0.3417497845432699
546,13121.114110213775,94.24440410354318,3,4.437452727609896,67.31550603586211,20,3.2965709718940643,2.675713318822996,0.0651264706617828,80.19713659860403,0,1706.315889957856,0.1920049360060658,8.796654640195827,140.82846145101456,1,16380,3822,2.857142857142857,85.71428571428572,191.1,0.0052328623757195184,0.7142652837181168,0.005130319382213297,25.157966498994423,0.8393754302324287,350.59258077477494,7.652398416128289,0.47799645996471374
680,7312.175647677306,83.51780566837324,1,3.949801993285188,65.72658831110317,3,2.3297911710775736,8.562890787166602,0.0056180359718111,89.09525832282799,7,4225.219922332774,0.4035324276141746,7.820177182590342,182.08077882347976,1,20400,4760,0.42857142857142855,12.857142857142856,1586.6666666666667,0.0006302521008403361,0.7869769540172761,0.00898865009239501,7.675747588607471,0.7377114062899878,162.87808318082844,8.404744135136335,0.3609748856293203
889,13305.672280370169,84.70766523796715,3,2.129804409011657,97.80316791231328,18,3.430895592196217,8.17246526252229,0.0811199944564652,81.42812422516509,4,3632.517885948849,0.392126966685977,1.518179401135756,170.6273595676236,1,26670,6223,2.5714285714285716,77.14285714285715,345.7222222222222,0.0028924955809095294,1.154596430412257,0.007350486758688781,11.96740087239331,1.2010981321621497,249.41709247616214,64.42135088853554,0.5731974529767695
960,13125.57218615006,89.88741622091516,2,3.803560446456359,99.47242727195024,20,1.6459390332392392,4.357336973531772,0.09354015272175,97.84387773613736,9,2336.4770785937526,0.4356835258515564,1.603787114513479,194.97414371403585,1,28800,6720,2.857142857142857,85.71428571428572,336.0,0.0029761904761904765,1.1066335139445784,0.00757852121501509,22.82872035745365,1.0166443682884758,228.31349217882044,62.02346082704746,0.5101826600035961
346,16428.52718907305,98.29669899993756,4,0.9683418038821112,61.79637986034926,15,2.05319816010562,2.7211118809808745,0.082942243998677,83.47332651378346,1,2504.785087846957,0.4731719229120924,5.960775206176337,193.8579609189661,1,10380,2422,2.142857142857143,64.28571428571428,161.46666666666667,0.006193228736581338,0.6286719746345553,0.0037615289033000655,22.70997392362773,0.740312893246745,130.60026782660563,10.367171671952686,0.31877143227654475
175,17504.749429063784,84.23428744295941,2,4.052000670532486,66.01383498927066,21,4.320265623519236,3.651511075817182,0.0727541414155747,88.50465934997321,7,1623.5526527481934,0.2233044475610767,4.849471246220141,291.93545956038935,1,5250,1225,3.0,90.0,58.333333333333336,0.017142857142857144,0.7836931609823728,0.003771195655029797,18.078497810525533,0.7458797703320085,295.62257138302186,13.612584060731223,0.22612475746754956
253,11606.62025468636,82.88480042236208,1,2.895487711641962,76.9409636920409,16,1.6445282735077131,8.168452567251723,0.0150120395813321,88.68000780480767,2,4341.022376834961,0.4438379826282318,3.4802579848315784,227.85655229502584,1,7590,1771,2.2857142857142856,68.57142857142857,110.6875,0.009034443817052512,0.9282879768059675,0.006629058416981872,9.419282668115889,0.8676246833603644,173.3537162286723,22.10783339263406,0.33767281615153505
755,9534.998740272407,95.17953663708062,3,1.8153057771916392,67.45333905377629,1,4.822183665875008,9.717982519539412,0.0348999892252588,91.0572929567641,6,3036.0266065749684,0.3664047165104745,8.133588443866648,323.92870034217754,1,22650,5285,0.14285714285714285,4.285714285714286,5285.0,0.0001892147587511826,0.7086958125355846,0.007074289246507987,6.941084625142264,0.7407790948255462,184.09517130723938,8.293183201891818,0.20823514243264923
534,8890.023459756418,90.01239064667863,0,3.4509978580288108,74.55521574507533,16,0.8625247349244647,4.072016574355932,0.056528688834803,95.65064697540794,1,3228.0763065746423,0.4831081695567197,2.157716547090995,237.6538497363366,1,16020,3738,2.2857142857142856,68.57142857142857,233.625,0.004280363830925628,0.8282772539363318,0.00838639133885009,18.309163134206464,0.7794533346360292,154.32406331170955,34.55283125375745,0.31371347793351584
185,7919.357550573079,98.23570224763544,5,3.3872899942148407,65.16385399438533,18,1.2083990785358634,8.546070408283594,0.0076860779378389,89.44296301017559,6,4533.967660790991,0.2088296624093663,9.766512215831366,425.8707719861082,1,5550,1295,2.5714285714285716,77.14285714285715,71.94444444444444,0.0138996138996139,0.6633418655685728,0.008228426810918494,7.625007855215289,0.7285520492760497,312.04309408232155,6.672172476143094,0.15301321029965156
796,5864.713732985373,82.93229114319685,3,1.4426880022381987,78.26047026887161,7,2.3183987537745394,3.823461258697235,0.0106270214135784,80.51506534440946,3,1063.3224658123756,0.2078686006558102,1.2169225607694487,480.3169911134951,0,23880,5572,1.0,30.0,796.0,0.001256281407035176,0.9436670468170409,0.013344295021375905,20.46848783699648,0.9719978482797766,376.4901001015332,64.31014823111526,0.162935044391089
384,10136.7196825207,92.9185578604608,1,0.6367883666518677,70.86778464677037,23,3.987043630276848,7.436803134600669,0.093425392201115,95.4222082235018,9,1267.6922500931682,0.3817173794770907,2.0640765214975927,261.56738134200987,1,11520,2688,3.2857142857142856,98.57142857142857,116.86956521739131,0.008556547619047618,0.7626870915624318,0.006991195067667854,9.529334495497,0.7426760076729827,185.6551167354527,34.33389407256674,0.2709351000999161
319,9053.715381961749,84.6575829230363,0,2.4513016410575323,74.07620223034644,19,3.657877388141668,2.6689077522522107,0.0702691193275983,81.64346629241783,0,1646.31592743926,0.4713643096153105,3.801849888482668,119.78741391462196,1,9570,2233,2.7142857142857144,81.42857142857143,117.52631578947368,0.00850873264666368,0.875009652681561,0.008181856741148814,27.75525012726115,0.9073132927138573,157.15276001868162,19.484252246453245,0.6183972072653975
168,19496.26078799611,83.13520857303278,2,3.0628034120498957,63.772506058509904,5,0.8723300880719487,6.68236512305808,0.0275087046051275,92.83106584517728,4,1120.1512523525823,0.4298223299145739,5.582341857299528,195.83129894713576,1,5040,1176,0.7142857142857143,21.42857142857143,235.2,0.004251700680272109,0.7670938360909615,0.0032710121572529834,9.543403403453269,0.6869737568764863,148.36945784362698,11.423970027045248,0.3256502224178432
146,13365.63239375066,93.6685883031454,4,4.444723752667693,77.12512202840567,11,1.1834251298391845,4.153519129557745,0.0327360309761347,96.0685901730379,3,3632.624626497598,0.3908158231173425,2.945225426313915,140.74326568121668,1,4380,1022,1.5714285714285714,47.14285714285714,92.9090909090909,0.010763209393346379,0.8233829870351084,0.0057704057508320295,18.568620878512178,0.8028130931190786,197.34390847642024,26.186491987790323,0.547984457054549
193,10209.155585457616,91.87369239817468,4,4.676975580414175,99.3303044384628,22,2.876314945254188,9.406767589869256,0.0384429304280169,85.65380344962088,7,3535.517872753283,0.2549236792229553,7.625936339686238,237.90556392516268,1,5790,1351,3.142857142857143,94.28571428571428,61.409090909090914,0.01628423390081421,1.0811615582834273,0.009729531850798062,10.559451319434945,1.1596718468770164,389.6472259510616,13.025325679882302,0.4175198881422919
849,13707.01401490544,95.09654916724662,3,2.879623481705449,73.15332187524761,17,1.4758237264935148,4.318007110231629,0.0075071292578716,88.98212963368063,0,1843.2076117159424,0.3871069338807896,4.217877130833909,358.04569367206784,1,25470,5943,2.4285714285714284,72.85714285714285,349.5882352941177,0.0028605081608615176,0.7692531697085309,0.005336926174854595,16.94145470532203,0.82211250929151,188.97445504754336,17.343635105080597,0.20431281025892845
552,7087.950520185433,86.18925152892365,2,3.892115676958452,95.0571709936974,1,2.1116266223980173,5.187525558898453,0.0739176998714428,80.28671684371633,1,1597.625779546779,0.4204382305723257,1.3468450005724382,307.5631635778043,1,16560,3864,0.14285714285714285,4.285714285714286,3864.0,0.00025879917184265007,1.1028889253296024,0.013411094042345337,18.324183642939456,1.1839713308831992,226.09069319005525,70.57766183435811,0.30906552620906036
303,11660.656238033043,88.95943312764379,5,2.476864725475986,93.7279656649474,18,2.432970877435144,8.725432889236647,0.0176834012091205,96.07750399179773,4,1582.7388055464269,0.4013142719162418,8.899497706965798,197.15027121105535,1,9090,2121,2.5714285714285716,77.14285714285715,117.83333333333333,0.008486562942008486,1.0536034501305946,0.008037966624831892,10.741927289426128,0.9755453854520315,233.5525353170329,10.531826486295381,0.47541383072513643
317,14393.514821315955,88.10943352660837,5,3.8573697045780175,98.08233673188845,23,2.971230026752023,5.506196660374354,0.080512002482071,94.0652217984164,9,4812.965653274569,0.3707243193144492,9.494791057774568,406.9036210570627,1,9510,2219,3.2857142857142856,98.57142857142857,96.47826086956522,0.010365029292474086,1.1131876895141806,0.006814342288836513,17.81308274688831,1.0427056339917085,264.5694701476943,10.330120603504614,0.2410456227376107
573,12333.46747688677,99.68178927933027,1,1.4216068622262512,91.60438049068378,9,1.2552566221963268,3.907298014359347,0.0845872429776933,84.62774788775687,9,3774.018114498966,0.1188525006762812,6.567072601933398,152.59229175189165,0,17190,4011,1.2857142857142858,38.57142857142858,445.66666666666663,0.002243829468960359,0.9189680597926285,0.007427301418871271,23.444431459805998,1.0824390672924455,770.740034660161,13.949043362748073,0.6003211527855449
531,11026.682009814864,85.84497913478776,4,2.169791306615892,86.3838730823526,2,0.8157007177747977,6.380354567154377,0.0638434177427464,87.80452395731578,1,3341.715313860317,0.3638859732459235,8.258827497133646,191.27839004988044,0,15930,3717,0.2857142857142857,8.571428571428571,1858.5,0.0005380683346785041,1.0062775243583983,0.007834076742710291,13.539039589907867,0.9838202997871294,237.39269835491064,10.459580747065301,0.4516133425204275
440,19907.725833495475,85.89634476693534,2,3.3540259946612667,94.2633777690983,11,1.992816938970132,8.719929565199855,0.0769854943398913,93.90633003602224,0,2289.9474872203773,0.2913178621931641,2.0900038482397165,370.4188602370699,1,13200,3080,1.5714285714285714,47.14285714285714,280.0,0.0035714285714285713,1.0974084872280123,0.004735014865962074,10.81010770376995,1.0038021689585686,323.57568828579105,45.102011581696665,0.2544778030707434
650,18204.721432233902,87.09096417657214,3,0.5817108452318547,63.02578722629399,15,0.4101311242780003,5.46542089603722,0.0171835166686043,87.16326243702413,5,2732.1727916351583,0.4846277086198742,3.419382536079981,178.89375467554677,1,19500,4550,2.142857142857143,64.28571428571428,303.3333333333333,0.0032967032967032967,0.7236776836976184,0.003462057217458894,11.531735327464299,0.7230774234939912,130.04990450459223,18.431920547429442,0.3523084824319419
711,14351.089372391602,91.29188162580644,0,3.751075896525293,78.5132262879523,11,2.6338258554545613,3.063107913638941,0.0575938982670636,83.248295511154,9,1357.623524796831,0.3428759533508284,3.927085189103654,371.5050863514357,1,21330,4977,1.5714285714285714,47.14285714285714,452.45454545454544,0.0022101667671287923,0.8600241871425963,0.0054708896482098986,25.631883858338963,0.9431211270557814,228.98434702307077,19.992748439937134,0.21133822704564673
388,13540.66041773424,85.0464548852749,3,4.259909755706751,99.57024954460236,7,4.198025796174871,5.064695304916135,0.0676799314446131,90.37011057755817,3,4992.607552220006,0.3432909024941197,9.646778502536463,490.77654011846,1,11640,2716,1.0,30.0,388.0,0.002577319587628866,1.1707748392207484,0.007353426381935917,19.659672211268614,1.101805109103506,290.0462809273191,10.32160627699931,0.20288306674269482
353,14309.90719736876,98.30579880758548,3,2.2961374749227814,90.78400605178928,4,0.594878297163593,9.635801064753531,0.0661560580854277,94.4713514057288,4,4020.341854286539,0.4976220749479,5.6100037591663074,432.54131487846126,0,10590,2471,0.5714285714285714,17.142857142857142,617.75,0.0016187778227438284,0.9234857674009785,0.006344136604078203,9.421531789802614,0.9609686397085253,182.43564870247,16.182521429411757,0.20988516687081893
833,8019.681617336499,85.31371129732527,2,2.5157408772972394,98.48301512148892,10,0.563652660647645,2.5761729629261776,0.011728987764318,86.41619014005892,2,3485.8126273129114,0.1374351159123621,1.06672202932564,164.00421614516955,1,24990,5831,1.4285714285714286,42.85714285714286,583.1,0.001714971702966901,1.154363274365917,0.012280165201146371,38.22841732242457,1.1396361603291318,716.5782519824725,92.32303488074383,0.6004907522274668
456,10927.06614896478,97.91631463120387,4,4.330769954974389,91.18537424533916,9,0.4010889943367607,5.267561379584159,0.0344382462480038,82.43544543288915,9,3351.068780911529,0.2105265140401411,4.42167240583086,308.19936860130144,1,13680,3192,1.2857142857142858,38.57142857142858,354.66666666666663,0.0028195488721804514,0.9312582340214048,0.008344909145990481,17.310737867953932,1.1061427977552853,433.1301197907682,20.622372232979767,0.2958648963466894
122,5591.89299336349,82.06950127293169,2,3.99044585896715,94.99527869768576,2,4.23930644880951,7.184230351521324,0.0325037521482336,96.59088323623952,5,3017.25748813269,0.3624317755876103,1.069755407790188,268.92862537299385,1,3660,854,0.2857142857142857,8.571428571428571,427.0,0.00234192037470726,1.1574979404561982,0.01698803586020459,13.222749556961196,0.983480795649717,262.10527082971686,88.8009333777701,0.35323602523134495
861,12133.1905623024,93.13125404799304,0,1.7966727006501877,88.26118529212764,22,0.4035244746408151,2.6281418096945828,0.0572526872596908,85.05603732894247,3,2029.7097106987835,0.2260945024137498,3.1402516642520126,496.66776529335885,1,25830,6027,3.142857142857143,94.28571428571428,273.95454545454544,0.0036502405840384933,0.9477074715073016,0.007274359109330527,33.58311372946215,1.0376827802450954,390.37298275661254,28.106405068381953,0.17770669139358342
621,13145.368759364948,98.13971036876488,2,1.9578924795269252,90.4200801766896,8,4.9173101769220136,4.759620376024545,0.0765237128867753,90.25629908213212,5,1905.5616138389348,0.2384600591716487,5.092300604270596,485.7602806962331,0,18630,4347,1.1428571428571428,34.285714285714285,543.375,0.001840349666436623,0.9213404017286337,0.006878474224032174,18.997330256034545,1.0018146223169249,379.1833336399672,17.756233813231663,0.18614136184023078
857,8416.246041548144,83.3749887679646,1,3.554952045757685,80.92712039358003,11,1.7916564702305895,9.524626831522106,0.0570590366170213,93.82686298978486,4,3198.129828756897,0.4570579759188434,3.9105374987875297,150.84482110836194,1,25710,5999,1.5714285714285714,47.14285714285714,545.3636363636364,0.0018336389398233039,0.9706402554224377,0.00961558395442224,8.496618484384996,0.8625154653458972,177.06095212732856,20.69462840304476,0.5364925345063365
936,19460.432707482705,99.36653920198508,3,3.0343914160167254,96.96950803256532,5,1.6438107957123842,2.245085537649146,0.0754827438651654,86.34150400788441,1,1280.8032582318067,0.3317415620159186,1.2946079105665365,463.49234880653336,1,28080,6552,0.7142857142857143,21.42857142857143,1310.3999999999999,0.0007631257631257631,0.9758768777833023,0.004982906058161785,43.191899108709755,1.12309264410903,292.30436923038377,74.9026073771867,0.2092149056662021
199,18641.81916405863,89.05766720831024,4,1.2300330699342363,93.00155642493446,18,0.458158760485246,8.013935036047545,0.0098967596699008,92.97273074744837,3,1297.883195474143,0.1411462331216618,2.0470215016790148,177.3673352153835,1,5970,1393,2.5714285714285716,77.14285714285715,77.38888888888889,0.012921751615218953,1.0442846679039917,0.004988866998787392,11.604980076155273,1.0003100444318926,658.9021496930155,45.432623130070894,0.5243443293095618
901,15832.148531838588,98.91430216882048,5,1.894684591531249,93.7553986266253,15,2.9282060631920843,8.73099972908797,0.0878138690867277,89.19419012883057,1,3243.2544126414004,0.2243450342930487,5.957979051004596,227.78060068509973,1,27030,6307,2.142857142857143,64.28571428571428,420.4666666666667,0.0023783098144918345,0.9478447157885185,0.005921836725955569,10.738220311045511,1.0511379551875137,417.9071710771995,15.736107465973191,0.41160396602974764
279,13000.799431480438,93.53640087260094,0,4.549924745953944,86.9203640385221,20,2.9294110617639584,4.216485803342001,0.0536617069364259,91.40873310247692,4,4679.248192840957,0.1304233505997672,7.260444139460367,241.36319189237736,1,8370,1953,2.857142857142857,85.71428571428572,97.64999999999999,0.010240655401945725,0.9292677848157739,0.0066857707094573815,20.614409271727823,0.9508978090865456,666.447868719892,11.971769545903076,0.360122698730631
322,18049.53739471528,86.03173739747103,5,3.596784965250185,72.18319788348995,22,2.4690291364507138,3.717714956158498,0.0037498660467172,91.81152207233885,2,4657.087404519418,0.3224519733788581,4.640941110096124,214.7288180487286,1,9660,2254,3.142857142857143,94.28571428571428,102.45454545454545,0.009760425909494233,0.8390298751029505,0.003999171629995595,19.41601191450046,0.7862106656571534,223.85720616657488,15.553569022123378,0.33615980630559494
861,6959.785157351944,83.76605049834212,3,4.936884429584838,61.42519181560557,23,1.555100736079419,9.318567148689656,0.0643213003022426,96.48301373793772,5,1043.3132026431692,0.1693072785503958,7.583335717824163,441.2975172667717,1,25830,6027,3.2857142857142856,98.57142857142857,262.04347826086956,0.0038161606105856978,0.7332945919041662,0.008825731028596377,6.591699221080675,0.6366425491480352,362.80301911132443,8.100022747407774,0.1391922442619885
758,16857.646914123274,86.07470092450198,2,3.9515563849134634,97.4262051763818,13,1.8429044503271064,8.112013563845796,0.0517347187363075,93.12652546870672,4,1429.576862589799,0.4428460600100424,2.469995996636293,231.97296235055,1,22740,5306,1.8571428571428572,55.714285714285715,408.15384615384613,0.0024500565397663023,1.1318796827634228,0.0057793478338165035,12.010113692437338,1.0461703009538341,220.00016252639227,39.443871694148264,0.41998948579685974
541,6872.312209502725,81.8603481852535,5,4.738884944646156,83.44481395221987,3,1.6025169683686902,2.9070456768560184,0.0220369568848564,85.2861338436882,1,3332.31077503478,0.3309256105825999,2.0985215302691747,426.6953676340765,1,16230,3787,0.42857142857142855,12.857142857142856,1262.3333333333335,0.0007921837866385001,1.019355717414989,0.012142174483405474,28.70433533829636,0.9784100907324151,252.15580566675976,39.763620600793416,0.19556062774925673
